0,4,5,"BONNER, JO",AL,1,REP,2010,0.390788721,20.5,REP,1.0,1,0.32626,1,0.41,False,4.0,41172.0,500,75.25,79.8,913052.62,1101701.0,1,6,7,"WALTER, DAVID MARSH",AL,1,CON,2010,0.390788721,20.5,REP,0.0,0,0.32626,1,0.41,False,4.0,41172.0,4,,79.8,,,0
0,9,8,"BRIGHT SR, BOBBY NEAL",AL,2,DEM,2010,0.407023755,19.3,REP,0.503119054,0,0.35261,1,0.41,True,0.0,40567.0,500,,80.0,1413031.76,1435526.44,0,12,12,"ROBY, MARTHA",AL,2,REP,2010,0.407023755,19.3,REP,0.496880946,0,0.35261,0,0.41,False,0.0,40567.0,161,48.55,80.0,1253557.11,1240275.64,1
0,14,17,"ROGERS, MICHAEL",AL,3,REP,2010,0.456924713,19.5,REP,0.5409950410000001,1,0.35445,1,0.41,False,4.0,35452.0,1,100,79.34210999999999,1141732.43,943059.56,1,16,14,"SEGREST, STEPHEN GRAHAM",AL,3,DEM,2010,0.456924713,19.5,REP,0.459004959,0,0.35445,1,0.41,True,4.0,35452.0,33,100,79.34210999999999,8750.0,8750.0,0
0,18,24,"BROOKS, MO",AL,5,REP,2010,0.369056549,26.7,REP,0.481988496,0,0.23288000000000003,1,0.41,False,4.0,45856.0,500,50.81,77.9,861210.63,810790.4,1,23,20,"RABY, STEPHEN WALKER",AL,5,DEM,2010,0.369056549,26.7,REP,0.518011504,0,0.23288000000000003,1,0.41,True,4.0,45856.0,33,61.67,77.9,929084.38,777837.46,0
0,29,30,"CHAMBERLAIN, DONALD NORWOOD",AL,7,REP,2010,0.522854019,17.1,REP,0.0,0,0.6580600000000001,1,0.41,False,,31047.0,42,37.58,78.9,43555.0,42691.0,0,36,33,"SEWELL, TERRI A.",AL,7,DEM,2010,0.522854019,17.1,REP,1.0,0,0.6580600000000001,0,0.41,True,,31047.0,148,36.8,78.9,1739832.56,1703658.3,1
0,1,2,"CRAWFORD, HARRY T JR",AK,0,DEM,2010,,27.0,REP,0.451463551,0,0.32569000000000004,1,0.38,True,4.0,64576.0,200,100,78.1,240439.24,235571.43,0,3,4,"YOUNG, DONALD E",AK,0,REP,2010,,27.0,REP,0.503333091,1,0.32569000000000004,1,0.38,False,4.0,64576.0,42,70.35,78.1,1001015.37,887310.33,1
0,81,86,"GOSAR, PAUL ANTHONY ANTHONY",AZ,1,REP,2010,0.44106819799999997,19.2,REP,0.39429385200000006,0,0.29621,1,0.43,False,0.0,40854.0,27,30.73,77.15333000000001,1169026.19,1168286.68,1,86,90,"KIRKPATRICK, ANN",AZ,1,DEM,2010,0.44106819799999997,19.2,REP,0.558817305,1,0.29621,0,0.43,True,0.0,40854.0,100,100,77.15333000000001,1957921.74,1956363.79,0
0,93,97,"FRANKS, TRENT",AZ,2,REP,2010,0.439814685,21.9,REP,0.5943796720000001,1,0.13960999999999998,1,0.43,False,4.0,47963.0,500,80.87,77.5,965568.88,989036.85,1,96,96,"THRASHER, JOHN ARMIN",AZ,2,DEM,2010,0.439814685,21.9,REP,0.371604891,0,0.13960999999999998,1,0.43,True,4.0,47963.0,6,100,77.5,21020.76,21020.76,0
0,104,112,"HULBURD, JON",AZ,3,DEM,2010,0.44544142299999995,33.9,REP,0.42069552,0,0.1439,1,0.43,True,1.0,52327.0,97,100,76.5,1670024.12,1647489.95,0,109,111,"QUAYLE, BEN",AZ,3,REP,2010,0.44544142299999995,33.9,REP,0.54077431,0,0.1439,1,0.43,False,1.0,52327.0,44,22.05,76.5,2653070.2,2645463.16,1
0,114,118,"CONTRERAS, JANET L",AZ,4,REP,2010,0.44544142299999995,13.6,REP,0.21245388899999998,0,0.31865,0,0.43,False,0.0,31498.0,125,60.1,77.19474,80895.64,80858.12,0,117,117,"PASTOR, ED L",AZ,4,DEM,2010,0.44544142299999995,13.6,REP,0.7210734000000001,1,0.31865,1,0.43,True,0.0,31498.0,40,100,77.19474,1014290.67,1092555.25,1
